,D_Finance,D_Human Resources,D_IT,D_Operations,D_Sales,D_Warehouse,G_Australia,G_China,G_Colombia,G_France,G_Japan,G_Korea,G_Turkey,G_UK,G_US,Role,Will_Relocate,Critical,Percent_Remote,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,salary,Gender,LinkedIn_Hits,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Sensor_StepCount,Sensor_Heartbeat(Average/Min),Sensor_Proximity(1-highest/10-lowest),left_Company
17464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,4,224,2,0,0,0,1,6,3,2,2,2,4994,79,3,0
17465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,5,230,4,1,0,0,0,4,2,4,3,2,4782,77,8,0
17466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,4,174,3,0,0,1,0,10,4,4,3,4,4318,78,4,0
17467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.73,3,226,3,0,0,1,1,3,2,3,2,2,4940,76,7,0
17468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.73,5,245,3,0,0,1,1,9,2,4,2,4,5690,79,5,0
17469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,5,206,5,0,0,1,1,2,3,3,2,2,5766,76,5,0
17470,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,3,241,3,0,0,0,1,2,4,2,3,3,4976,77,8,0
17471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,3,148,4,0,0,2,0,1,2,3,2,3,4249,71,3,0
17472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,5,181,3,1,0,0,1,7,3,2,3,2,5875,74,3,0
17473,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,146,3,0,0,0,0,8,4,2,3,3,5673,79,7,0
17474,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,3,115,6,0,0,2,0,6,3,2,2,2,5636,80,1,0
17475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,4,201,3,0,0,0,0,10,4,4,3,3,4530,80,6,0
17476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,5,273,4,1,0,0,1,1,2,4,3,2,5225,78,6,0
17477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,5,228,5,0,0,0,0,6,3,4,3,3,4506,79,3,0
17478,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,185,3,0,0,0,0,2,3,4,2,2,4336,75,8,0
17479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0.8,0.73,6,170,3,0,0,0,0,10,4,4,3,2,4858,78,4,0
17480,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,4,156,2,0,0,0,1,7,2,4,2,3,5017,73,3,0
17481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,159,3,1,0,1,1,3,3,4,2,3,5545,78,1,0
17482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,5,263,2,0,0,2,0,8,3,4,3,3,4914,80,2,0
17483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,3,159,3,0,0,1,0,1,2,4,4,2,4314,74,8,0
17484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.73,5,241,3,0,0,0,0,10,3,3,3,3,4244,76,6,0
17485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,5,167,3,0,0,1,1,3,2,3,4,4,4267,73,9,0
17486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,231,3,0,0,0,1,4,4,2,3,2,5089,75,7,0
17487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.8,0.73,4,233,2,0,0,0,0,5,2,4,2,3,4817,75,5,0
17488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,6,256,4,0,0,2,1,2,3,4,3,2,5021,78,2,0
17489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,3,205,4,0,0,2,0,3,3,3,2,3,4426,75,1,0
17490,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,2,180,2,0,0,2,1,1,2,3,3,3,4407,79,2,0
17491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,2,187,2,0,0,1,0,10,4,3,2,3,5957,72,4,0
17492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,3,250,2,0,0,1,1,1,4,2,2,4,4922,77,9,0
17493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.73,4,273,2,0,0,0,1,9,2,4,2,2,5151,78,3,0
17494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,3,224,2,1,0,0,0,10,3,4,3,2,4445,76,3,0
17495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,3,195,2,0,0,1,1,8,2,3,2,4,4365,78,1,0
17496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,4,148,2,1,0,0,1,9,4,3,2,2,4334,74,4,0
17497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,3,181,2,0,0,1,0,4,2,4,2,2,4629,78,5,0
17498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,5,111,4,0,0,2,0,2,3,3,2,2,5978,76,9,0
17499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,3,181,3,1,0,1,0,9,2,2,4,2,4163,75,1,0
17500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0.8,0.73,3,108,4,0,0,0,0,5,3,3,3,3,4787,77,3,0
17501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0.0,0.8,0.73,4,188,5,0,0,0,0,1,4,2,2,3,5999,72,9,0
17502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,6,231,4,0,0,0,0,7,2,3,2,2,4553,78,6,0
17503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,2,230,3,0,0,0,0,4,2,3,2,2,5127,78,4,0
17504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,197,2,0,0,0,1,7,3,2,3,2,5449,79,1,0
17505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,3,252,3,0,0,2,0,6,3,3,2,2,5101,75,4,0
17506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,6,237,5,0,0,1,0,2,2,3,2,4,5437,78,6,0
17507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,182,3,0,0,1,0,8,2,3,4,4,5453,72,9,0
17508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,5,241,3,0,0,2,1,6,2,3,2,3,4157,78,4,0
17509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,247,2,0,0,1,0,6,4,4,2,4,5833,78,6,0
17510,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.8,0.73,5,156,4,0,0,0,1,8,4,3,3,3,5014,78,3,0
17511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0.0,0.8,0.73,5,189,3,1,0,0,1,7,3,4,3,3,4741,73,8,0
17512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.73,4,240,4,0,0,0,1,9,3,3,2,3,4471,77,8,0
17513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,3,196,3,0,0,1,1,8,2,3,4,3,4516,79,5,0
17514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.73,3,157,3,0,0,0,1,7,4,3,2,3,5100,74,4,0
17515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0.0,0.8,0.73,2,203,4,0,0,1,1,10,3,3,4,2,5764,78,1,0
17516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,3,156,8,0,0,1,0,9,2,3,3,2,4733,77,8,0
17517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,3,172,6,0,0,1,0,5,4,4,3,3,5366,78,8,0
17518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,4,204,2,0,0,0,0,1,2,2,3,2,4533,75,2,0
17519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,283,7,0,0,2,0,9,2,3,3,3,5252,75,7,0
17520,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.8,0.73,4,257,10,1,0,1,1,4,4,2,3,3,4710,75,4,0
17521,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8,0.73,2,147,2,0,0,1,1,3,4,3,3,2,5136,77,8,0
17522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0.0,0.8,0.73,4,229,3,0,0,0,0,6,3,3,3,3,5691,79,7,0
17523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,2,111,2,0,0,0,0,1,4,4,2,3,4296,76,9,0
17524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,3,231,2,1,0,2,0,8,4,4,3,3,5021,80,2,0
17525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,4,197,3,0,1,0,0,6,5,3,3,2,5032,78,1,0
17526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,4,157,2,0,0,1,0,5,3,2,3,4,5647,72,1,0
17527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.8,0.73,3,201,10,0,0,2,1,10,2,3,3,2,5281,76,3,0
17528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,4,247,10,0,0,2,1,10,3,3,3,2,5644,75,3,0
17529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.8,0.73,5,184,3,0,0,0,0,5,4,2,2,3,5045,77,4,0
17530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,3,144,10,1,0,2,0,3,4,2,2,2,5000,76,2,0
17531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.8,0.73,3,245,4,0,0,0,1,9,3,2,3,3,4139,79,3,0
17532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,3,163,3,1,0,0,1,5,2,2,3,2,5638,79,2,0
17533,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,3,154,10,0,0,1,0,3,3,3,4,4,4524,70,2,0
17534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,4,245,2,0,0,0,1,8,3,4,2,2,5871,76,9,0
17535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,3,268,10,0,0,1,1,2,3,2,4,3,5626,76,7,0
17536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,4,180,3,0,0,0,0,1,2,4,3,3,5677,76,3,0
17537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,2,230,3,0,0,0,0,7,4,3,3,3,4889,79,5,0
17538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,4,197,2,0,0,0,0,2,2,4,3,3,5685,78,2,0
17539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.8,0.73,3,252,3,0,0,2,0,4,4,3,3,2,4248,80,2,0
17540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,6,237,5,0,0,1,0,10,2,2,2,4,5434,77,3,0
17541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.8,0.73,4,182,3,0,0,1,1,7,3,4,3,4,4710,74,9,0
17542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,5,241,3,0,0,2,1,8,2,3,3,3,5306,76,8,0
17543,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,4,247,2,0,0,1,0,3,2,3,4,3,4862,78,6,0
17544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,5,156,4,0,0,0,1,1,3,2,3,2,5533,79,6,0
17545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.8,0.73,5,189,3,1,0,0,0,1,4,3,3,3,5965,79,2,0
17546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,4,240,4,0,0,0,0,7,3,2,2,2,5905,76,6,0
17547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.8,0.73,3,196,3,0,0,1,1,8,4,4,2,3,5204,80,2,0
17548,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,3,157,3,0,0,0,1,9,4,4,3,3,5807,73,9,0
17549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.8,0.73,2,203,4,0,0,1,0,4,4,3,2,3,4145,76,1,0
17550,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,3,156,8,0,0,1,1,6,4,2,4,3,5637,80,8,0
17551,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0.0,0.8,0.73,3,172,6,0,0,1,0,1,3,3,3,3,4618,80,4,0
17552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0.0,0.8,0.73,4,204,2,0,0,0,1,7,4,2,2,3,5795,75,2,0
17553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,1,0.0,0.8,0.73,4,283,7,0,0,2,0,1,3,4,3,2,4216,80,8,0
17554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1,0.0,0.8,0.73,4,257,10,1,0,1,0,3,4,4,3,3,5881,76,9,0
17555,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.8,0.73,2,147,2,0,0,1,0,8,2,4,2,4,5499,71,5,0
17556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,0.0,0.8,0.73,4,229,3,0,0,0,1,5,3,4,3,3,5225,80,8,0
17557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0.0,0.8,0.73,2,111,2,0,0,0,1,4,3,2,3,2,4473,76,8,0
17558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.8,0.73,3,231,2,1,0,2,0,6,4,2,2,3,4452,75,4,0
17559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,0.0,0.8,0.73,4,197,3,0,1,0,1,2,4,5,2,2,4113,75,8,0
17560,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0.0,0.8,0.73,4,157,2,0,0,1,1,8,4,2,4,4,5398,77,5,0
17561,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.8,0.73,3,201,10,0,0,2,0,7,3,4,3,2,4699,80,1,0
17562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0.0,0.8,0.73,4,247,10,0,0,2,1,10,2,3,2,3,5882,76,4,0
17563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0,0.8,0.73,5,184,3,0,0,0,0,2,2,2,3,3,5800,80,3,0
17564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.8,0.73,3,144,10,1,0,2,1,8,2,3,3,2,4440,76,5,0
17565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0.0,0.8,0.73,3,245,4,0,0,0,1,4,2,4,2,3,5186,76,6,0
17566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.8,0.73,3,163,3,1,0,0,1,5,2,4,2,2,4570,77,1,0
17567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.8,0.73,3,154,10,0,0,1,0,1,2,3,3,3,5235,75,6,0
17568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,0.8,0.73,4,245,2,0,0,0,1,1,4,2,2,3,5978,80,1,0
17569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.8,0.73,3,268,10,0,0,1,1,9,2,3,4,3,4483,80,2,0
17570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.8,0.73,4,180,3,0,0,0,1,7,2,2,2,2,5718,80,2,0
17571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0.0,0.8,0.74,4,215,3,0,0,0,0,2,3,2,2,3,5563,78,7,0
17572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.8,0.74,4,213,4,0,0,0,1,2,4,3,3,2,5857,76,7,0
17573,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.8,0.74,5,132,3,0,0,1,0,4,3,4,2,2,4475,70,7,0
17574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.8,0.74,3,220,4,0,0,0,1,2,3,2,3,3,4313,75,3,0
17575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0.0,0.8,0.74,3,215,2,0,0,0,0,8,3,4,2,3,5683,80,2,0
17576,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.8,0.74,6,212,2,0,0,0,0,5,4,2,3,3,4804,79,6,0
17577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0.0,0.8,0.74,4,190,4,0,0,1,0,5,3,4,4,3,5570,72,9,0
17578,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.74,5,171,3,0,0,0,1,3,3,3,2,3,4749,70,7,0
17579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.74,4,153,2,0,0,1,0,4,3,2,3,4,4069,77,6,0
17580,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0.0,0.8,0.74,3,164,3,0,0,1,1,2,4,3,3,4,5488,75,4,0
17581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,0.8,0.74,5,172,2,0,0,0,1,5,4,4,2,2,4554,71,6,0
17582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.74,3,199,6,0,0,1,0,7,3,2,4,4,4805,79,1,0
17583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,0.8,0.74,3,163,3,1,0,1,1,6,2,3,4,4,4323,71,4,0
17584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.8,0.74,5,263,3,1,0,0,1,9,4,3,2,3,4699,79,6,0
17585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0.0,0.8,0.74,3,156,3,0,0,1,1,7,4,4,4,4,4636,75,1,0
